date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle,real_m2,real_m2_trend,real_m2_cycle,t_bill_3mo,t_bill_3mo_trend,t_bill_3mo_cycle,pce_inflation,pce_inflation_trend,pce_inflation_cycle,unemployment,unemployment_trend,unemployment_cycle
2001-01-01,66.24479502924542,66.10010383640234,0.0021865784285175494,44.25901225851564,43.84705790636052,0.009351395504283655,12.472556767791223,12.504305143694394,-0.0025422243286263857,112.91984512228379,111.20557034116989,0.015297758256064498,74.53626932099343,73.60446752657951,0.01258011946041293,23.41701021312432,23.703499529437686,-0.012160006249213762,31.7651652503015,32.01712381440283,-0.007900621893490722,0.04816666666666666,0.036721270130730566,0.011445396535936098,0.0244881792977234,0.018245757514795485,0.006242421782927915,0.042333333333333334,0.04706735755913698,-0.004734024225803643
2001-04-01,66.4615819026887,66.33749047248757,0.0018688604385390661,44.15879565564767,44.08278289019797,0.0017228337367445334,12.372006257779756,12.5162543517269,-0.011591787101489004,111.5115865882014,110.74538069303301,0.006894802353172302,75.03584870111885,74.10202845032356,0.012523075594900845,23.630757224080313,23.79665377885802,-0.00699583754940436,32.277458010946944,32.30334962607196,-0.0008018362562998149,0.0366,0.035008010798705025,0.0015919892012949757,0.024399195302305277,0.01854574850178914,0.005853446800516138,0.044,0.04762712199779737,-0.0036271219977973695
2001-07-01,65.98437440040996,66.56763491051775,-0.008800534636432822,44.02065326778695,44.31140687817046,-0.006583219274582497,12.10920564697245,12.526397664683488,-0.033872270126313,109.77797547293933,110.26948798673484,-0.004467339213992005,75.47554555621583,74.58693069290469,0.011843403792677343,23.652827349742722,23.891544576693303,-0.010041955474953124,32.767985196230775,32.58542907671157,0.005586750022931852,0.0317,0.033296535269904545,-0.0015965352699045463,0.018354447475756874,0.018851393178799136,-0.0004969457030422619,0.04833333333333333,0.04822162069071395,0.00011171264261938124
2001-10-01,65.95425047005078,66.79365124704445,-0.012646707840421989,44.46656909322486,44.5340979548497,-0.00151749142614932,11.446157855814612,12.537281404755163,-0.09105260257863357,108.20819942331934,109.78762177533407,-0.014490644640176242,75.83362669207597,75.05929553732356,0.010263409846940519,23.82489964371762,23.987940372386085,-0.0068199822709158475,33.30915575499815,32.86143181477342,0.013532621950545387,0.01906666666666667,0.031637106595322005,-0.012570439928655336,0.013053988718775278,0.01917486308298854,-0.006120874364213262,0.055,0.04882582001246543,0.00617417998753457
2002-01-01,66.33693545175119,67.01832949659602,-0.010219318677581413,44.40126990904033,44.751868603333335,-0.00786512976403042,11.766118294079936,12.551195387947166,-0.06459184079483604,107.01968511699474,109.30904220691964,-0.021166329497851244,76.0629313204404,75.51981987640666,0.007165904614033103,24.110293118798705,24.085454746366235,0.0010307288809374704,33.69638673893733,33.12948595790203,0.01696691289940855,0.0172,0.03007898999140661,-0.01287898999140661,0.007625446595211471,0.019528019160455996,-0.011902572565244525,0.057,0.04941475615803215,0.007585243841967855
2002-04-01,66.57756253883764,67.24396650747988,-0.009959675129275425,44.68864464654853,44.96571218301326,-0.0061808132547498396,11.822151655226206,12.569725752367981,-0.06131617419163593,107.03192953175473,108.8418636216942,-0.01676883956298525,76.36903451357556,75.9697173831494,0.0052425012023169515,24.16196196446018,24.18359188066593,-0.0008948048343082604,33.762107946689234,33.38795252238403,0.01114397496662134,0.01713333333333333,0.028663594149652156,-0.011530260816318826,0.01037644467444232,0.01991889681082253,-0.009542452136380209,0.05833333333333333,0.04996732418488663,0.0083660091484467
2002-07-01,66.64389803197545,67.47245929187496,-0.012356014103745316,44.88092820754083,45.17642164973008,-0.006562362829889867,11.72936221497016,12.593963641771643,-0.07112233405210677,106.3153743202543,108.39262906267246,-0.019350182804096505,76.6352487684577,76.41058343407994,0.002935924389740663,24.262300913198988,24.281863453519033,-0.0008059688176409452,34.13222196071877,33.63551296688163,0.014659421316342236,0.016433333333333335,0.02742427839280783,-0.010990945059474497,0.015092638028673333,0.020348092325855886,-0.0052554542971825526,0.05733333333333333,0.050467159927902655,0.006866173405430678
2002-10-01,66.52005754430026,67.70530928402285,-0.017661081144346724,44.94007206716696,45.38463141382903,-0.009843662237558615,11.681784259018436,12.624531530025786,-0.0776111403049149,106.11762094546097,107.96664639950077,-0.017274239305312022,76.86572072592217,76.84431066427292,0.0002785772872995196,24.22107042944238,24.379759537288415,-0.006530327646587342,34.524609095569055,33.87106325956266,0.01911131816597189,0.013333333333333332,0.026387195630612606,-0.013053862297279274,0.01940820871778559,0.02081023796473857,-0.001402029246952978,0.05866666666666667,0.0509031279776718,0.007763538688994875
2003-01-01,66.39498065502193,67.94351421698344,-0.02305522561594664,44.962917629951804,45.59080197815672,-0.013867887784065225,11.647336036174964,12.661503752374488,-0.08348870202987158,104.81563246182914,107.5678483485539,-0.025918870431250518,76.76496596780098,77.27298274558356,-0.006596019018708432,24.381492060369627,24.476749709859494,-0.003899353179217524,34.67405253191762,34.09380071574199,0.016876071015798466,0.011566666666666664,0.02557162943214329,-0.014004962765476624,0.02513759525825554,0.02129668132771735,0.0038409139305381895,0.05866666666666667,0.05126838428316401,0.007398282383502659
2003-04-01,66.78142463164359,68.18733370567514,-0.02083385731395726,45.22705410820862,45.7951215035789,-0.012482118057410396,11.643372363885982,12.704348430992166,-0.0872072086761646,104.19484899964158,107.19896659198245,-0.028423914277325935,76.97657811475355,77.69874764559187,-0.009337944172769674,24.59456510935999,24.572195035800817,0.0009099674266410673,35.13205740358069,34.30333267567738,0.023871517985442736,0.0104,0.024988704702540866,-0.014588704702540867,0.01860923238558021,0.02179789374675966,-0.00318866136117945,0.06133333333333333,0.051560937005029894,0.009772396328303436
